2024-10-07 17:09:25 status half-configured libtinfo6:arm64 6.5-2
2024-10-07 17:09:25 status installed libtinfo6:arm64 6.5-2
2024-10-07 17:09:25 configure libzstd1:arm64 1.5.6+dfsg-1 <none>
2024-10-07 17:09:25 status unpacked libzstd1:arm64 1.5.6+dfsg-1
2024-10-07 17:09:25 status half-configured libzstd1:arm64 1.5.6+dfsg-1
2024-10-07 17:09:25 status installed libzstd1:arm64 1.5.6+dfsg-1
2024-10-07 17:09:25 configure liblzma5:arm64 5.6.2-2 <none>
2024-10-07 17:09:25 status unpacked liblzma5:arm64 5.6.2-2
2024-10-07 17:09:25 status half-configured liblzma5:arm64 5.6.2-2
2024-10-07 17:09:25 status installed liblzma5:arm64 5.6.2-2
2024-10-07 17:09:25 configure libc-bin:arm64 2.40-1ubuntu3 <none>
2024-10-07 17:09:25 status unpacked libc-bin:arm64 2.40-1ubuntu3
2024-10-07 17:09:25 status half-configured libc-bin:arm64 2.40-1ubuntu3
2024-10-07 17:09:25 status installed libc-bin:arm64 2.40-1ubuntu3
2024-10-07 17:09:25 configure ncurses-bin:arm64 6.5-2 <none>
2024-10-07 17:09:25 status unpacked ncurses-bin:arm64 6.5-2
2024-10-07 17:09:25 status half-configured ncurses-bin:arm64 6.5-2
2024-10-07 17:09:25 status installed ncurses-bin:arm64 6.5-2
2024-10-07 17:09:25 configure libacl1:arm64 2.3.2-2 <none>
2024-10-07 17:09:25 status triggers-pending libc-bin:arm64 2.40-1ubuntu3
2024-10-07 17:09:25 status unpacked libacl1:arm64 2.3.2-2
2024-10-07 17:09:25 status half-configured libacl1:arm64 2.3.2-2
2024-10-07 17:09:25 status installed libacl1:arm64 2.3.2-2
2024-10-07 17:09:25 configure libsmartcols1:arm64 2.40.2-1ubuntu1 <none>
2024-10-07 17:09:25 status unpacked libsmartcols1:arm64 2.40.2-1ubuntu1
2024-10-07 17:09:25 status half-configured libsmartcols1:arm64 2.40.2-1ubuntu1
2024-10-07 17:09:25 status installed libsmartcols1:arm64 2.40.2-1ubuntu1
2024-10-07 17:09:26 configure zlib1g:arm64 1:1.3.dfsg+really1.3.1-1ubuntu1 <none>
2024-10-07 17:09:26 status unpacked zlib1g:arm64 1:1.3.dfsg+really1.3.1-1ubuntu1
2024-10-07 17:09:26 status half-configured zlib1g:arm64 1:1.3.dfsg+really1.3.1-1ubuntu1
2024-10-07 17:09:26 status installed zlib1g:arm64 1:1.3.dfsg+really1.3.1-1ubuntu1
2024-10-07 17:09:26 configure libcrypt1:arm64 1:4.4.36-4build1 <none>
2024-10-07 17:09:26 status unpacked libcrypt1:arm64 1:4.4.36-4build1
2024-10-07 17:09:26 status half-configured libcrypt1:arm64 1:4.4.36-4build1
2024-10-07 17:09:26 status installed libcrypt1:arm64 1:4.4.36-4build1
2024-10-07 17:09:26 configure libcom-err2:arm64 1.47.1-1ubuntu1 <none>
2024-10-07 17:09:26 status unpacked libcom-err2:arm64 1.47.1-1ubuntu1
2024-10-07 17:09:26 status half-configured libcom-err2:arm64 1.47.1-1ubuntu1
2024-10-07 17:09:26 status installed libcom-err2:arm64 1.47.1-1ubuntu1
2024-10-07 17:09:26 configure diffutils:arm64 1:3.10-1build1 <none>
2024-10-07 17:09:26 status unpacked diffutils:arm64 1:3.10-1build1
2024-10-07 17:09:26 status half-configured diffutils:arm64 1:3.10-1build1
2024-10-07 17:09:26 status installed diffutils:arm64 1:3.10-1build1
2024-10-07 17:09:26 configure libcap2:arm64 1:2.66-5ubuntu3 <none>
2024-10-07 17:09:26 status unpacked libcap2:arm64 1:2.66-5ubuntu3
2024-10-07 17:09:26 status half-configured libcap2:arm64 1:2.66-5ubuntu3
2024-10-07 17:09:26 status installed libcap2:arm64 1:2.66-5ubuntu3
2024-10-07 17:09:26 configure hostname:arm64 3.23+nmu2ubuntu2 <none>
2024-10-07 17:09:26 status unpacked hostname:arm64 3.23+nmu2ubuntu2
2024-10-07 17:09:26 status half-configured hostname:arm64 3.23+nmu2ubuntu2
2024-10-07 17:09:26 status installed hostname:arm64 3.23+nmu2ubuntu2
2024-10-07 17:09:26 configure libcap-ng0:arm64 0.8.5-1 <none>
2024-10-07 17:09:26 status unpacked libcap-ng0:arm64 0.8.5-1
2024-10-07 17:09:26 status half-configured libcap-ng0:arm64 0.8.5-1
2024-10-07 17:09:26 status installed libcap-ng0:arm64 0.8.5-1
2024-10-07 17:09:26 configure libgmp10:arm64 2:6.3.0+dfsg-2ubuntu7 <none>
2024-10-07 17:09:26 status unpacked libgmp10:arm64 2:6.3.0+dfsg-2ubuntu7
2024-10-07 17:09:26 status half-configured libgmp10:arm64 2:6.3.0+dfsg-2ubuntu7
2024-10-07 17:09:26 status installed libgmp10:arm64 2:6.3.0+dfsg-2ubuntu7
2024-10-07 17:09:26 configure libaudit1:arm64 1:4.0.1-1ubuntu2 <none>
2024-10-07 17:09:26 status unpacked libaudit1:arm64 1:4.0.1-1ubuntu2
2024-10-07 17:09:26 status half-configured libaudit1:arm64 1:4.0.1-1ubuntu2
2024-10-07 17:09:26 status installed libaudit1:arm64 1:4.0.1-1ubuntu2
2024-10-07 17:09:26 configure libuuid1:arm64 2.40.2-1ubuntu1 <none>
2024-10-07 17:09:26 status unpacked libuuid1:arm64 2.40.2-1ubuntu1
2024-10-07 17:09:26 status half-configured libuuid1:arm64 2.40.2-1ubuntu1
2024-10-07 17:09:26 status installed libuuid1:arm64 2.40.2-1ubuntu1
2024-10-07 17:09:26 configure libss2:arm64 1.47.1-1ubuntu1 <none>
2024-10-07 17:09:26 status unpacked libss2:arm64 1.47.1-1ubuntu1
2024-10-07 17:09:26 status half-configured libss2:arm64 1.47.1-1ubuntu1
2024-10-07 17:09:26 status installed libss2:arm64 1.47.1-1ubuntu1
2024-10-07 17:09:26 configure libsepol2:arm64 3.7-1 <none>
2024-10-07 17:09:26 status unpacked libsepol2:arm64 3.7-1
2024-10-07 17:09:26 status half-configured libsepol2:arm64 3.7-1
2024-10-07 17:09:26 status installed libsepol2:arm64 3.7-1
2024-10-07 17:09:26 configure libpcre2-8-0:arm64 10.42-4ubuntu3 <none>
2024-10-07 17:09:26 status unpacked libpcre2-8-0:arm64 10.42-4ubuntu3
2024-10-07 17:09:26 status half-configured libpcre2-8-0:arm64 10.42-4ubuntu3
2024-10-07 17:09:26 status installed libpcre2-8-0:arm64 10.42-4ubuntu3
2024-10-07 17:09:26 configure libncursesw6:arm64 6.5-2 <none>
2024-10-07 17:09:26 status unpacked libncursesw6:arm64 6.5-2
2024-10-07 17:09:26 status half-configured libncursesw6:arm64 6.5-2
2024-10-07 17:09:26 status installed libncursesw6:arm64 6.5-2
2024-10-07 17:09:26 configure logsave:arm64 1.47.1-1ubuntu1 <none>
2024-10-07 17:09:26 status unpacked logsave:arm64 1.47.1-1ubuntu1
2024-10-07 17:09:26 status half-configured logsave:arm64 1.47.1-1ubuntu1
2024-10-07 17:09:26 status installed logsave:arm64 1.47.1-1ubuntu1
2024-10-07 17:09:26 configure libudev1:arm64 256.5-2ubuntu3 <none>
2024-10-07 17:09:26 status unpacked libudev1:arm64 256.5-2ubuntu3
2024-10-07 17:09:26 status half-configured libudev1:arm64 256.5-2ubuntu3
2024-10-07 17:09:26 status installed libudev1:arm64 256.5-2ubuntu3
2024-10-07 17:09:26 configure base-files:arm64 13.3ubuntu6 <none>
2024-10-07 17:09:26 status unpacked base-files:arm64 13.3ubuntu6
2024-10-07 17:09:26 status half-configured base-files:arm64 13.3ubuntu6
2024-10-07 17:09:26 status installed base-files:arm64 13.3ubuntu6
2024-10-07 17:09:26 configure bash:arm64 5.2.32-1ubuntu1 <none>
2024-10-07 17:09:26 status unpacked bash:arm64 5.2.32-1ubuntu1
2024-10-07 17:09:26 status half-configured bash:arm64 5.2.32-1ubuntu1
2024-10-07 17:09:26 status installed bash:arm64 5.2.32-1ubuntu1
2024-10-07 17:09:26 configure grep:arm64 3.11-4build1 <none>
2024-10-07 17:09:26 status unpacked grep:arm64 3.11-4build1
2024-10-07 17:09:26 status half-configured grep:arm64 3.11-4build1
2024-10-07 17:09:26 status installed grep:arm64 3.11-4build1
2024-10-07 17:09:26 configure libssl3t64:arm64 3.3.1-2ubuntu2 <none>
2024-10-07 17:09:26 status unpacked libssl3t64:arm64 3.3.1-2ubuntu2
2024-10-07 17:09:26 status half-configured libssl3t64:arm64 3.3.1-2ubuntu2
2024-10-07 17:09:26 status installed libssl3t64:arm64 3.3.1-2ubuntu2
2024-10-07 17:09:26 configure e2fsprogs:arm64 1.47.1-1ubuntu1 <none>
2024-10-07 17:09:26 status unpacked e2fsprogs:arm64 1.47.1-1ubuntu1
2024-10-07 17:09:26 status half-configured e2fsprogs:arm64 1.47.1-1ubuntu1
2024-10-07 17:09:26 status installed e2fsprogs:arm64 1.47.1-1ubuntu1
2024-10-07 17:09:26 configure libsystemd0:arm64 256.5-2ubuntu3 <none>
2024-10-07 17:09:26 status unpacked libsystemd0:arm64 256.5-2ubuntu3
2024-10-07 17:09:26 status half-configured libsystemd0:arm64 256.5-2ubuntu3
2024-10-07 17:09:26 status installed libsystemd0:arm64 256.5-2ubuntu3
2024-10-07 17:09:26 configure libselinux1:arm64 3.5-2ubuntu5 <none>
2024-10-07 17:09:26 status unpacked libselinux1:arm64 3.5-2ubuntu5
2024-10-07 17:09:26 status half-configured libselinux1:arm64 3.5-2ubuntu5
2024-10-07 17:09:26 status installed libselinux1:arm64 3.5-2ubuntu5
2024-10-07 17:09:26 configure libpam0g:arm64 1.5.3-7ubuntu2 <none>
2024-10-07 17:09:26 status unpacked libpam0g:arm64 1.5.3-7ubuntu2
2024-10-07 17:09:26 status half-configured libpam0g:arm64 1.5.3-7ubuntu2
2024-10-07 17:09:26 status installed libpam0g:arm64 1.5.3-7ubuntu2
2024-10-07 17:09:26 configure sed:arm64 4.9-2build1 <none>
2024-10-07 17:09:26 status unpacked sed:arm64 4.9-2build1
2024-10-07 17:09:26 status half-configured sed:arm64 4.9-2build1
2024-10-07 17:09:26 status installed sed:arm64 4.9-2build1
2024-10-07 17:09:26 configure libproc2-0:arm64 2:4.0.4-4ubuntu5 <none>
2024-10-07 17:09:26 status unpacked libproc2-0:arm64 2:4.0.4-4ubuntu5
2024-10-07 17:09:26 status half-configured libproc2-0:arm64 2:4.0.4-4ubuntu5
2024-10-07 17:09:26 status installed libproc2-0:arm64 2:4.0.4-4ubuntu5
2024-10-07 17:09:26 configure findutils:arm64 4.10.0-3 <none>
2024-10-07 17:09:26 status unpacked findutils:arm64 4.10.0-3
2024-10-07 17:09:26 status half-configured findutils:arm64 4.10.0-3
2024-10-07 17:09:26 status installed findutils:arm64 4.10.0-3
2024-10-07 17:09:26 configure libmount1:arm64 2.40.2-1ubuntu1 <none>
2024-10-07 17:09:26 status unpacked libmount1:arm64 2.40.2-1ubuntu1
2024-10-07 17:09:26 status half-configured libmount1:arm64 2.40.2-1ubuntu1
2024-10-07 17:09:26 status installed libmount1:arm64 2.40.2-1ubuntu1
2024-10-07 17:09:26 configure procps:arm64 2:4.0.4-4ubuntu5 <none>
2024-10-07 17:09:26 status unpacked procps:arm64 2:4.0.4-4ubuntu5
2024-10-07 17:09:26 status half-configured procps:arm64 2:4.0.4-4ubuntu5
2024-10-07 17:09:26 status installed procps:arm64 2:4.0.4-4ubuntu5
2024-10-07 17:09:26 configure libsemanage2:arm64 3.5-1build6 <none>
2024-10-07 17:09:26 status unpacked libsemanage2:arm64 3.5-1build6
2024-10-07 17:09:26 status half-configured libsemanage2:arm64 3.5-1build6
2024-10-07 17:09:26 status installed libsemanage2:arm64 3.5-1build6
2024-10-07 17:09:26 configure base-passwd:arm64 3.6.4 <none>
2024-10-07 17:09:26 status unpacked base-passwd:arm64 3.6.4
2024-10-07 17:09:26 status half-configured base-passwd:arm64 3.6.4
2024-10-07 17:09:26 status installed base-passwd:arm64 3.6.4
2024-10-07 17:09:26 configure bsdutils:arm64 1:2.40.2-1ubuntu1 <none>
2024-10-07 17:09:26 status unpacked bsdutils:arm64 1:2.40.2-1ubuntu1
2024-10-07 17:09:26 status half-configured bsdutils:arm64 1:2.40.2-1ubuntu1
2024-10-07 17:09:26 status installed bsdutils:arm64 1:2.40.2-1ubuntu1
2024-10-07 17:09:26 configure tar:arm64 1.35+dfsg-3build1 <none>
2024-10-07 17:09:26 status unpacked tar:arm64 1.35+dfsg-3build1
2024-10-07 17:09:26 status half-configured tar:arm64 1.35+dfsg-3build1
2024-10-07 17:09:26 status installed tar:arm64 1.35+dfsg-3build1
2024-10-07 17:09:26 configure libpam-modules-bin:arm64 1.5.3-7ubuntu2 <none>
2024-10-07 17:09:26 status unpacked libpam-modules-bin:arm64 1.5.3-7ubuntu2
2024-10-07 17:09:26 status half-configured libpam-modules-bin:arm64 1.5.3-7ubuntu2
2024-10-07 17:09:26 status installed libpam-modules-bin:arm64 1.5.3-7ubuntu2
2024-10-07 17:09:26 configure coreutils:arm64 9.4-3.1ubuntu1 <none>
2024-10-07 17:09:26 status unpacked coreutils:arm64 9.4-3.1ubuntu1
2024-10-07 17:09:26 status half-configured coreutils:arm64 9.4-3.1ubuntu1
2024-10-07 17:09:26 status installed coreutils:arm64 9.4-3.1ubuntu1
2024-10-07 17:09:26 configure dpkg:arm64 1.22.11ubuntu1 <none>
2024-10-07 17:09:26 status unpacked dpkg:arm64 1.22.11ubuntu1
2024-10-07 17:09:26 status half-configured dpkg:arm64 1.22.11ubuntu1
2024-10-07 17:09:27 status installed dpkg:arm64 1.22.11ubuntu1
2024-10-07 17:09:27 configure mount:arm64 2.40.2-1ubuntu1 <none>
2024-10-07 17:09:27 status unpacked mount:arm64 2.40.2-1ubuntu1
2024-10-07 17:09:27 status half-configured mount:arm64 2.40.2-1ubuntu1
2024-10-07 17:09:27 status installed mount:arm64 2.40.2-1ubuntu1
2024-10-07 17:09:27 configure libpam-modules:arm64 1.5.3-7ubuntu2 <none>
2024-10-07 17:09:27 status unpacked libpam-modules:arm64 1.5.3-7ubuntu2
2024-10-07 17:09:27 status half-configured libpam-modules:arm64 1.5.3-7ubuntu2
2024-10-07 17:09:27 status installed libpam-modules:arm64 1.5.3-7ubuntu2
2024-10-07 17:09:27 configure perl-base:arm64 5.38.2-5 <none>
2024-10-07 17:09:27 status unpacked perl-base:arm64 5.38.2-5
2024-10-07 17:09:27 status half-configured perl-base:arm64 5.38.2-5
2024-10-07 17:09:27 status installed perl-base:arm64 5.38.2-5
2024-10-07 17:09:27 configure gzip:arm64 1.12-1.1ubuntu1 <none>
2024-10-07 17:09:27 status unpacked gzip:arm64 1.12-1.1ubuntu1
2024-10-07 17:09:27 status half-configured gzip:arm64 1.12-1.1ubuntu1
2024-10-07 17:09:27 status installed gzip:arm64 1.12-1.1ubuntu1
2024-10-07 17:09:27 configure libpam-runtime:all 1.5.3-7ubuntu2 <none>
2024-10-07 17:09:27 status unpacked libpam-runtime:all 1.5.3-7ubuntu2
2024-10-07 17:09:27 status half-configured libpam-runtime:all 1.5.3-7ubuntu2
2024-10-07 17:09:27 status installed libpam-runtime:all 1.5.3-7ubuntu2
2024-10-07 17:09:27 configure login:arm64 1:4.15.3-3ubuntu2 <none>
2024-10-07 17:09:27 status unpacked login:arm64 1:4.15.3-3ubuntu2
2024-10-07 17:09:27 status half-configured login:arm64 1:4.15.3-3ubuntu2
2024-10-07 17:09:27 status installed login:arm64 1:4.15.3-3ubuntu2
2024-10-07 17:09:27 configure util-linux:arm64 2.40.2-1ubuntu1 <none>
2024-10-07 17:09:27 status unpacked util-linux:arm64 2.40.2-1ubuntu1
2024-10-07 17:09:27 status half-configured util-linux:arm64 2.40.2-1ubuntu1
2024-10-07 17:09:27 status installed util-linux:arm64 2.40.2-1ubuntu1
2024-10-07 17:09:27 configure passwd:arm64 1:4.15.3-3ubuntu2 <none>
2024-10-07 17:09:27 status unpacked passwd:arm64 1:4.15.3-3ubuntu2
2024-10-07 17:09:27 status half-configured passwd:arm64 1:4.15.3-3ubuntu2
2024-10-07 17:09:27 status installed passwd:arm64 1:4.15.3-3ubuntu2
2024-10-07 17:09:27 trigproc libc-bin:arm64 2.40-1ubuntu3 <none>
2024-10-07 17:09:27 status half-configured libc-bin:arm64 2.40-1ubuntu3
2024-10-07 17:09:27 status installed libc-bin:arm64 2.40-1ubuntu3
2024-10-07 17:09:27 startup archives unpack
2024-10-07 17:09:27 install apt:arm64 <none> 2.9.8
2024-10-07 17:09:27 status triggers-pending libc-bin:arm64 2.40-1ubuntu3
2024-10-07 17:09:27 status half-installed apt:arm64 2.9.8
2024-10-07 17:09:27 status unpacked apt:arm64 2.9.8
2024-10-07 17:09:27 install gpgv:arm64 <none> 2.4.4-2ubuntu18
2024-10-07 17:09:27 status half-installed gpgv:arm64 2.4.4-2ubuntu18
2024-10-07 17:09:27 status unpacked gpgv:arm64 2.4.4-2ubuntu18
2024-10-07 17:09:27 install libapt-pkg6.0t64:arm64 <none> 2.9.8
2024-10-07 17:09:27 status half-installed libapt-pkg6.0t64:arm64 2.9.8
2024-10-07 17:09:27 status unpacked libapt-pkg6.0t64:arm64 2.9.8
2024-10-07 17:09:27 install libassuan0:arm64 <none> 2.5.6-1build1
2024-10-07 17:09:27 status half-installed libassuan0:arm64 2.5.6-1build1
2024-10-07 17:09:27 status unpacked libassuan0:arm64 2.5.6-1build1
2024-10-07 17:09:27 install libffi8:arm64 <none> 3.4.6-1build1
2024-10-07 17:09:27 status half-installed libffi8:arm64 3.4.6-1build1
2024-10-07 17:09:27 status unpacked libffi8:arm64 3.4.6-1build1
2024-10-07 17:09:28 install libgcrypt20:arm64 <none> 1.11.0-6ubuntu1
2024-10-07 17:09:28 status half-installed libgcrypt20:arm64 1.11.0-6ubuntu1
2024-10-07 17:09:28 status unpacked libgcrypt20:arm64 1.11.0-6ubuntu1
2024-10-07 17:09:28 install libgnutls30t64:arm64 <none> 3.8.6-2ubuntu1
2024-10-07 17:09:28 status half-installed libgnutls30t64:arm64 3.8.6-2ubuntu1
2024-10-07 17:09:28 status unpacked libgnutls30t64:arm64 3.8.6-2ubuntu1
2024-10-07 17:09:28 install libgpg-error0:arm64 <none> 1.50-4
2024-10-07 17:09:28 status half-installed libgpg-error0:arm64 1.50-4
2024-10-07 17:09:28 status unpacked libgpg-error0:arm64 1.50-4
2024-10-07 17:09:28 install libhogweed6t64:arm64 <none> 3.10-1
2024-10-07 17:09:28 status half-installed libhogweed6t64:arm64 3.10-1
2024-10-07 17:09:28 status unpacked libhogweed6t64:arm64 3.10-1
2024-10-07 17:09:28 install libidn2-0:arm64 <none> 2.3.7-2build2
2024-10-07 17:09:28 status half-installed libidn2-0:arm64 2.3.7-2build2
2024-10-07 17:09:28 status unpacked libidn2-0:arm64 2.3.7-2build2
2024-10-07 17:09:28 install liblz4-1:arm64 <none> 1.9.4-3
2024-10-07 17:09:28 status half-installed liblz4-1:arm64 1.9.4-3
2024-10-07 17:09:28 status unpacked liblz4-1:arm64 1.9.4-3
2024-10-07 17:09:28 install libnettle8t64:arm64 <none> 3.10-1
2024-10-07 17:09:28 status half-installed libnettle8t64:arm64 3.10-1
2024-10-07 17:09:28 status unpacked libnettle8t64:arm64 3.10-1
2024-10-07 17:09:28 install libnpth0t64:arm64 <none> 1.6-3.1build1
2024-10-07 17:09:28 status half-installed libnpth0t64:arm64 1.6-3.1build1
2024-10-07 17:09:28 status unpacked libnpth0t64:arm64 1.6-3.1build1
2024-10-07 17:09:28 install libp11-kit0:arm64 <none> 0.25.5-2ubuntu1
2024-10-07 17:09:28 status half-installed libp11-kit0:arm64 0.25.5-2ubuntu1
2024-10-07 17:09:28 status unpacked libp11-kit0:arm64 0.25.5-2ubuntu1
2024-10-07 17:09:28 install libseccomp2:arm64 <none> 2.5.5-1ubuntu4
2024-10-07 17:09:28 status half-installed libseccomp2:arm64 2.5.5-1ubuntu4
2024-10-07 17:09:28 status unpacked libseccomp2:arm64 2.5.5-1ubuntu4
2024-10-07 17:09:28 install libstdc++6:arm64 <none> 14.2.0-4ubuntu2
2024-10-07 17:09:28 status half-installed libstdc++6:arm64 14.2.0-4ubuntu2
2024-10-07 17:09:28 status unpacked libstdc++6:arm64 14.2.0-4ubuntu2
2024-10-07 17:09:28 install libtasn1-6:arm64 <none> 4.19.0-3build1
2024-10-07 17:09:28 status half-installed libtasn1-6:arm64 4.19.0-3build1
2024-10-07 17:09:28 status unpacked libtasn1-6:arm64 4.19.0-3build1
2024-10-07 17:09:28 install libunistring5:arm64 <none> 1.2-1
2024-10-07 17:09:28 status half-installed libunistring5:arm64 1.2-1
2024-10-07 17:09:28 status unpacked libunistring5:arm64 1.2-1
2024-10-07 17:09:28 install libxxhash0:arm64 <none> 0.8.2-2build1
2024-10-07 17:09:28 status half-installed libxxhash0:arm64 0.8.2-2build1
2024-10-07 17:09:28 status unpacked libxxhash0:arm64 0.8.2-2build1
2024-10-07 17:09:28 install ubuntu-keyring:all <none> 2023.11.28.1
2024-10-07 17:09:28 status half-installed ubuntu-keyring:all 2023.11.28.1
2024-10-07 17:09:28 status unpacked ubuntu-keyring:all 2023.11.28.1
2024-10-07 17:09:28 trigproc libc-bin:arm64 2.40-1ubuntu3 <none>
2024-10-07 17:09:28 status half-configured libc-bin:arm64 2.40-1ubuntu3
2024-10-07 17:09:28 status installed libc-bin:arm64 2.40-1ubuntu3
2024-10-07 17:09:28 startup packages configure
2024-10-07 17:09:28 configure libnpth0t64:arm64 1.6-3.1build1 <none>
2024-10-07 17:09:28 status triggers-pending libc-bin:arm64 2.40-1ubuntu3
2024-10-07 17:09:28 status unpacked libnpth0t64:arm64 1.6-3.1build1
2024-10-07 17:09:28 status half-configured libnpth0t64:arm64 1.6-3.1build1
2024-10-07 17:09:28 status installed libnpth0t64:arm64 1.6-3.1build1
2024-10-07 17:09:28 configure libgpg-error0:arm64 1.50-4 <none>
2024-10-07 17:09:28 status unpacked libgpg-error0:arm64 1.50-4
2024-10-07 17:09:28 status half-configured libgpg-error0:arm64 1.50-4
2024-10-07 17:09:28 status installed libgpg-error0:arm64 1.50-4
2024-10-07 17:09:28 configure libgcrypt20:arm64 1.11.0-6ubuntu1 <none>
2024-10-07 17:09:28 status unpacked libgcrypt20:arm64 1.11.0-6ubuntu1
2024-10-07 17:09:28 status half-configured libgcrypt20:arm64 1.11.0-6ubuntu1
2024-10-07 17:09:28 status installed libgcrypt20:arm64 1.11.0-6ubuntu1
2024-10-07 17:09:28 configure libassuan0:arm64 2.5.6-1build1 <none>
2024-10-07 17:09:28 status unpacked libassuan0:arm64 2.5.6-1build1
2024-10-07 17:09:28 status half-configured libassuan0:arm64 2.5.6-1build1
2024-10-07 17:09:28 status installed libassuan0:arm64 2.5.6-1build1
2024-10-07 17:09:28 configure ubuntu-keyring:all 2023.11.28.1 <none>
2024-10-07 17:09:28 status unpacked ubuntu-keyring:all 2023.11.28.1
2024-10-07 17:09:28 status half-configured ubuntu-keyring:all 2023.11.28.1
2024-10-07 17:09:28 status installed ubuntu-keyring:all 2023.11.28.1
2024-10-07 17:09:28 configure libseccomp2:arm64 2.5.5-1ubuntu4 <none>
2024-10-07 17:09:28 status unpacked libseccomp2:arm64 2.5.5-1ubuntu4
2024-10-07 17:09:28 status half-configured libseccomp2:arm64 2.5.5-1ubuntu4
2024-10-07 17:09:28 status installed libseccomp2:arm64 2.5.5-1ubuntu4
2024-10-07 17:09:28 configure libnettle8t64:arm64 3.10-1 <none>
2024-10-07 17:09:28 status unpacked libnettle8t64:arm64 3.10-1
2024-10-07 17:09:28 status half-configured libnettle8t64:arm64 3.10-1
2024-10-07 17:09:28 status installed libnettle8t64:arm64 3.10-1
2024-10-07 17:09:28 configure libunistring5:arm64 1.2-1 <none>
2024-10-07 17:09:28 status unpacked libunistring5:arm64 1.2-1
2024-10-07 17:09:28 status half-configured libunistring5:arm64 1.2-1
2024-10-07 17:09:28 status installed libunistring5:arm64 1.2-1
2024-10-07 17:09:28 configure libffi8:arm64 3.4.6-1build1 <none>
2024-10-07 17:09:28 status unpacked libffi8:arm64 3.4.6-1build1
2024-10-07 17:09:28 status half-configured libffi8:arm64 3.4.6-1build1
2024-10-07 17:09:28 status installed libffi8:arm64 3.4.6-1build1
2024-10-07 17:09:28 configure libhogweed6t64:arm64 3.10-1 <none>
2024-10-07 17:09:28 status unpacked libhogweed6t64:arm64 3.10-1
2024-10-07 17:09:28 status half-configured libhogweed6t64:arm64 3.10-1
2024-10-07 17:09:28 status installed libhogweed6t64:arm64 3.10-1
2024-10-07 17:09:28 configure gpgv:arm64 2.4.4-2ubuntu18 <none>
2024-10-07 17:09:28 status unpacked gpgv:arm64 2.4.4-2ubuntu18
2024-10-07 17:09:28 status half-configured gpgv:arm64 2.4.4-2ubuntu18
2024-10-07 17:09:28 status installed gpgv:arm64 2.4.4-2ubuntu18
2024-10-07 17:09:28 configure libxxhash0:arm64 0.8.2-2build1 <none>
2024-10-07 17:09:28 status unpacked libxxhash0:arm64 0.8.2-2build1
2024-10-07 17:09:28 status half-configured libxxhash0:arm64 0.8.2-2build1
2024-10-07 17:09:28 status installed libxxhash0:arm64 0.8.2-2build1
2024-10-07 17:09:28 configure libtasn1-6:arm64 4.19.0-3build1 <none>
2024-10-07 17:09:28 status unpacked libtasn1-6:arm64 4.19.0-3build1
2024-10-07 17:09:28 status half-configured libtasn1-6:arm64 4.19.0-3build1
2024-10-07 17:09:28 status installed libtasn1-6:arm64 4.19.0-3build1
2024-10-07 17:09:28 configure libstdc++6:arm64 14.2.0-4ubuntu2 <none>
2024-10-07 17:09:28 status unpacked libstdc++6:arm64 14.2.0-4ubuntu2
2024-10-07 17:09:28 status half-configured libstdc++6:arm64 14.2.0-4ubuntu2
2024-10-07 17:09:28 status installed libstdc++6:arm64 14.2.0-4ubuntu2
2024-10-07 17:09:28 configure liblz4-1:arm64 1.9.4-3 <none>
2024-10-07 17:09:28 status unpacked liblz4-1:arm64 1.9.4-3
2024-10-07 17:09:28 status half-configured liblz4-1:arm64 1.9.4-3
2024-10-07 17:09:28 status installed liblz4-1:arm64 1.9.4-3
2024-10-07 17:09:28 configure libidn2-0:arm64 2.3.7-2build2 <none>
2024-10-07 17:09:28 status unpacked libidn2-0:arm64 2.3.7-2build2
2024-10-07 17:09:28 status half-configured libidn2-0:arm64 2.3.7-2build2
2024-10-07 17:09:28 status installed libidn2-0:arm64 2.3.7-2build2
2024-10-07 17:09:28 configure libp11-kit0:arm64 0.25.5-2ubuntu1 <none>
2024-10-07 17:09:28 status unpacked libp11-kit0:arm64 0.25.5-2ubuntu1
2024-10-07 17:09:28 status half-configured libp11-kit0:arm64 0.25.5-2ubuntu1
2024-10-07 17:09:28 status installed libp11-kit0:arm64 0.25.5-2ubuntu1
2024-10-07 17:09:28 configure libapt-pkg6.0t64:arm64 2.9.8 <none>
2024-10-07 17:09:28 status unpacked libapt-pkg6.0t64:arm64 2.9.8
2024-10-07 17:09:28 status half-configured libapt-pkg6.0t64:arm64 2.9.8
2024-10-07 17:09:28 status installed libapt-pkg6.0t64:arm64 2.9.8
2024-10-07 17:09:28 configure libgnutls30t64:arm64 3.8.6-2ubuntu1 <none>
2024-10-07 17:09:28 status unpacked libgnutls30t64:arm64 3.8.6-2ubuntu1
2024-10-07 17:09:28 status half-configured libgnutls30t64:arm64 3.8.6-2ubuntu1
2024-10-07 17:09:28 status installed libgnutls30t64:arm64 3.8.6-2ubuntu1
2024-10-07 17:09:28 configure apt:arm64 2.9.8 <none>
2024-10-07 17:09:28 status unpacked apt:arm64 2.9.8
2024-10-07 17:09:28 status half-configured apt:arm64 2.9.8
2024-10-07 17:09:29 status installed apt:arm64 2.9.8
2024-10-07 17:09:29 trigproc libc-bin:arm64 2.40-1ubuntu3 <none>
